periodo,periodomes,LINEA,NOMBRE_EMPRESA,TIPO_TRANSPORTE,AMBA,cantidad,periodo_date,dia,var_mensual_priv_registrado,indice_priv_registrado,var_mensual_pub_registrado,indice_pub_registrado,var_mensual_priv_no_registrado,indice_priv_registrado_no_registrado,var_mesual_total,indice_total,tarifa_plena_regt,tarifa_plena_regf,var_porcentual,tarifa_subte_registrada,tarifa_subte_no_registrada,salario_promedio_privado_registrado,salario_promedio_publico_registrado,salario_promedio_privado_no_registrado,salario_promedio_total,sueldo_tarifa_subte_priv,sueldo_tarifa_subte_pub,sueldo_tarifa_subte_total
2022-10-31,2022/10,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,133554,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-10-31,2022/10,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,192715,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-10-31,2022/10,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,79218,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-10-31,2022/10,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,86966,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-10-31,2022/10,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,169920,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-10-31,2022/10,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,201912,2022-10-31,Monday,5.3,331.6972771,5.98,338.2663554,3.13,289.9592803,5.14,326.1,$30.00,NA,0,30,NA,174436.9,179518.66517012633,153881.99896969862,173061.95481,5814.5633333333335,5983.955505670878,5768.731827
2022-11-01,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,137416,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-01,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,211670,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-01,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,84136,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-01,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,94735,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-01,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,179292,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-01,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,218729,2022-11-01,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139996,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,213168,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,85632,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,97538,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,182850,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-02,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,216546,2022-11-02,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,138545,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,220350,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,85709,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,98839,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,185852,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-03,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,224575,2022-11-03,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,142699,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,215893,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,68355,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,97392,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,182578,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-04,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,218308,2022-11-04,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,132509,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,200724,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,80415,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,93266,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,177125,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-07,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,207949,2022-11-07,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,53265,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,171390,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74964,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,80101,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,163214,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-08,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189916,2022-11-08,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139607,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,208120,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,84222,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,91880,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,183316,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-09,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,221238,2022-11-09,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,163917,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,218214,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,95304,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,99117,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,197218,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-10,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,228445,2022-11-10,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,139514,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,204170,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,72467,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,92254,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,174387,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-11,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,208634,2022-11-11,Friday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,124296,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,189751,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,74116,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,86797,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,147503,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-14,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,199692,2022-11-14,Monday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,140001,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,205058,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,82889,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,93826,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,186517,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-15,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,216038,2022-11-15,Tuesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,134677,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,197843,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA SUBTE E,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,81545,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA SUBTE H,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,91406,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA_A,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,177165,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-16,2022/11,LINEA_B,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,187051,2022-11-16,Wednesday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-17,2022/11,LINEA SUBTE C,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,131980,2022-11-17,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
2022-11-17,2022/11,LINEA SUBTE D,EMOVA MOVILIDAD S.A. (ex MTV),SUBTE,SI,205439,2022-11-17,Thursday,7.3,356.0438572,5.71,357.5813643,6.44,308.6326579,6.71,348,$30.00,NA,0,30,NA,184210.25,189769.18095487505,163791.9996761116,184684.3308,6140.341666666666,6325.6393651625,6156.14436
